ID,Sex,Has_HCM,Sire_ID,Sire_has_HCM,Dam_ID,Dam_has_HCM
203052,f,false,,false,,false
203057,f,false,105036,false,203920,false
203069,f,false,,false,,false
203233,f,false,,false,,false
203239,m,false,175257,false,297731,false
203249,m,false,,false,,false
203301,f,false,125725,false,327849,false
203348,m,false,,false,,false
203385,f,false,155761,false,318198,false
203447,m,false,,false,,false
203467,m,false,370804,false,301762,false
203474,f,false,,false,,false
203626,m,false,,false,,false
203720,f,false,343971,false,304537,false
203724,f,false,161738,false,176282,false
203872,f,false,283059,false,220377,false
203873,m,false,,false,,false
203881,m,false,,false,,false
203920,f,false,364751,false,330574,false
203945,f,false,143151,false,375183,false
203947,f,false,308002,false,154189,false
203955,f,false,350501,true,229631,false
203976,f,false,,false,,false
203994,f,false,261378,false,373151,false
204066,f,false,101395,false,274742,false
204070,f,false,202096,false,255657,false
204100,f,false,,false,,false
204115,m,false,,false,,false
204118,m,false,309146,true,149918,false
204133,m,false,156785,false,180736,false
204140,m,false,186684,false,637064,false
204193,m,false,,false,,false
204204,f,false,278779,false,351360,false
204205,f,false,284296,false,243918,false
204208,m,false,,false,,false
204230,f,false,,false,,false
204368,m,false,236546,false,200557,false
204442,f,false,326685,false,255152,false
204500,f,false,,false,,false
204596,m,false,,false,,false
204608,m,false,,false,,false
204612,m,false,,false,,false
204642,f,false,260271,false,221491,false
204666,f,false,391652,false,131626,false
204684,m,false,,false,,false
204685,f,false,383027,false,231731,false
204690,f,false,,false,,false
204691,m,false,,false,,false
204696,f,false,,false,,false
204735,f,false,283300,false,208252,false
204742,f,false,,false,,false
204758,f,false,331015,false,256698,false
204802,m,false,,false,,false
204805,m,false,,false,,false
204808,f,false,,false,,false
204817,m,false,253332,false,281965,false
204839,f,false,,false,,false
204859,f,false,,false,,false
204940,m,false,,false,,false
204943,m,false,242231,false,306183,false
205002,f,false,,false,,false
205004,m,false,,false,,false
205023,m,false,,false,,false
205083,f,false,131239,false,404767,false
205103,f,false,193976,false,357403,false
205136,f,false,163583,false,397963,false
205164,f,false,136471,false,162857,false
205188,m,false,,false,,false
205375,f,false,,false,,false
205460,m,false,,false,,false
205480,f,false,,false,,false
205594,f,false,,false,,false
205595,f,false,,false,,false
205634,m,false,247912,false,181784,false
205654,f,false,,false,,false
205680,f,false,262826,false,192380,false
205740,f,false,,false,,false
205750,f,false,111454,false,284954,false
205801,m,false,392890,false,291752,false
205824,f,false,214369,false,179375,false
205831,m,false,,false,,false
205918,m,false,,false,,false
205922,f,false,,false,,false
205956,f,false,,false,,false
206076,f,false,247627,false,219059,false
206084,f,false,,false,,false
206090,f,false,,false,,false
206119,m,false,,false,,false
206240,f,false,,false,,false
206260,f,false,,false,,false
206270,f,false,190872,false,259052,false
206272,f,false,110783,false,183704,false
206288,f,false,,false,,false
206297,m,false,,false,,false
206349,m,false,,false,,false
206376,m,false,,false,,false
206398,f,false,,false,,false
206423,f,false,299369,false,156028,false
206500,f,false,249433,false,161352,false
206646,m,false,,false,,false
206684,f,false,399323,false,169980,false
206693,f,false,,false,,false
206883,m,false,304159,false,212298,false
206917,f,false,,false,,false
206937,m,false,,false,,false
206940,f,false,407043,false,259116,false
206976,m,false,106260,false,221743,false
206977,f,false,,false,,false
207001,m,false,,false,,false
207008,m,false,135800,false,251981,false
207043,m,false,388732,false,173836,false
207146,f,false,,false,,false
207147,f,false,100965,false,230300,false
207158,f,false,,false,,false
207195,m,false,,false,,false
207211,m,false,131239,false,404767,false
207212,f,false,,false,,false
207241,m,false,,false,,false
207337,f,false,,false,,false
207376,f,false,,false,,false
207450,m,false,,false,,false
207462,f,false,,false,,false
207477,m,true,402230,false,363565,false
207493,f,false,,false,,false
207531,m,false,314326,false,279707,false
207540,f,false,399323,false,190054,false
207554,f,false,332044,false,322321,false
207706,f,true,129046,false,376136,false
207712,m,false,389197,false,194494,false
207728,m,false,,false,,false
207731,m,false,,false,,false
207733,f,false,,false,,false
207735,f,false,306824,false,314082,false
207742,m,false,149128,false,158925,true
207749,f,false,,false,,false
207803,f,false,,false,,false
207824,f,false,,false,,false
207837,m,false,,false,,false
207897,f,false,205023,false,412393,false
207983,f,false,,false,,false
208024,f,false,,false,,false
208039,m,false,198535,false,196784,false
208051,f,false,238776,false,352813,false
208062,f,false,,false,,false
208070,m,false,270712,true,299431,false
208111,m,false,,false,,false
208132,f,false,,false,,false
208144,f,true,204805,false,334134,false
208177,m,false,298650,false,393212,false
208203,f,false,,false,,false
208252,f,false,,false,,false
208263,m,false,,false,,false
208276,f,false,,false,,false
208288,f,false,,false,,false
208293,m,false,389197,false,301450,false
208306,m,false,,false,,false
208319,m,false,,false,,false
208336,m,true,298650,false,347243,true
208343,m,false,144175,false,115726,false
208459,f,false,,false,,false
208465,f,false,322348,false,220259,false
208487,m,false,,false,,false
208529,f,false,,false,,false
208551,m,true,175156,false,278465,false
208560,m,false,,false,,false
208568,f,false,255959,false,271240,false
208579,m,false,,false,,false
208590,m,false,,false,,false
208623,f,false,390753,false,250929,false
208637,f,false,318994,false,206693,false
208644,f,false,,false,,false
208870,f,false,,false,,false
208871,m,false,,false,,false
208878,f,false,,false,,false
208973,f,false,363295,false,138525,false
208994,f,false,,false,,false
209014,f,false,,false,,false
209066,m,false,,false,,false
209080,m,false,,false,,false
209084,f,false,189488,false,1213578,false
209095,f,false,,false,,false
209131,f,false,397249,true,239780,false
209136,f,false,,false,,false
209153,m,false,,false,,false
209175,m,false,,false,,false
209193,m,false,213935,false,378229,false
209220,f,false,214803,false,303135,false
209242,f,false,,false,,false
209274,f,false,,false,,false
209340,m,false,,false,,false
209344,f,false,226287,false,754834,false
209367,f,false,342406,false,341651,false
209439,f,false,,false,,false
209478,f,false,,false,,false
209490,m,false,163450,false,258755,false
209551,m,false,,false,,false
209566,f,false,239382,false,186149,false
209581,f,false,,false,,false
209602,f,false,283991,false,378328,false
209654,f,false,315711,false,171647,false
209724,f,false,,false,,false
209733,m,false,101536,false,355728,false
209759,m,false,,false,,false
209835,f,false,,false,,false
209877,m,false,,false,,false
209906,f,false,,false,,false
209920,f,false,256299,false,365318,false
209929,f,false,141960,false,373300,false
209973,m,false,276413,false,314078,false
210000,f,false,,false,,false
210006,f,false,273860,false,287593,false
210052,m,false,,false,,false
210061,f,false,129980,false,301417,false
210066,f,false,153017,false,317941,false
210103,m,false,,false,,false
210105,f,false,,false,,false
210133,m,false,,false,,false
210141,f,false,,false,,false
210148,f,false,191651,false,367818,false
210159,m,true,102844,false,143878,false
210171,m,false,,false,,false
210202,f,false,365157,false,250089,false
210266,f,false,,false,,false
210295,f,false,,false,,false
210360,f,false,280503,false,170637,false
210371,f,false,,false,,false
210378,f,false,,false,,false
210383,f,false,,false,,false
210400,m,false,388732,false,241263,false
210411,m,false,256801,false,171835,false
210428,m,false,106685,false,299193,false
210470,f,false,,false,,false
210603,f,false,,false,,false
210624,f,false,,false,,false
210654,m,false,,false,,false
210657,f,false,283991,false,311059,false
210667,m,false,,false,,false
210675,f,false,216915,false,352853,false
210688,f,false,282222,false,259917,false
210775,m,false,278911,false,189036,false
210826,m,false,,false,,false
210885,m,false,317937,false,280485,false
210900,m,false,,false,,false
210925,f,false,178205,false,210624,false
210964,m,false,,false,,false
210984,m,false,362628,false,407627,false
211003,f,false,108642,false,152026,false
211017,m,false,,false,,false
211045,f,false,151981,false,358416,false
211056,f,false,,false,,false
211058,f,false,,false,,false
211061,f,false,259462,false,191635,false
211068,f,false,146410,false,311059,false
211164,f,false,235868,false,202843,false
211181,f,false,388455,false,211777,false
211183,m,false,,false,,false
211186,m,false,,false,,false
211220,f,false,,false,,false
211244,f,false,,false,,false
211255,m,false,,false,,false
211393,f,false,412193,false,317979,false
211461,f,false,103003,false,199005,false
211478,m,false,,false,,false
211517,m,false,,false,,false
211527,m,false,,false,,false
211545,f,false,,false,,false
211551,f,false,276096,false,363128,false
211582,f,false,212798,false,350811,false
211583,f,false,,false,,false
211595,f,false,409575,false,202462,false
211603,m,false,,false,,false
211688,f,false,,false,,false
211724,m,false,,false,,false
211748,m,false,,false,,false
211777,f,false,,false,,false
211806,m,false,102146,false,193103,false
211831,f,false,208177,false,404767,false
211862,m,false,311034,false,322422,false
211888,m,false,,false,,false
211890,m,false,,false,,false
211988,f,false,274183,false,200601,false
212017,f,false,,false,,false
212089,f,false,257566,false,283362,false
212134,m,false,209490,false,404306,false
212137,f,false,,false,,false
212140,m,false,,false,,false
212158,m,false,,false,,false
212187,f,false,,false,,false
212189,m,false,,false,,false
212207,m,false,117423,false,290946,false
212208,m,false,,false,,false
212216,m,false,,false,,false
212268,f,false,,false,,false
212275,m,false,404760,false,220813,false
212298,f,false,280220,false,308132,false
212300,f,false,119446,false,306384,false
212305,m,false,,false,,false
212334,m,false,188666,false,379896,false
212352,m,false,,false,,false
212430,f,false,,false,,false
212465,f,false,,false,,false
212511,f,false,245588,false,302844,false
212525,f,false,,false,,false
212552,m,false,,false,,false
212632,f,false,280503,false,290070,false
212633,f,false,,false,,false
212660,f,false,183124,false,323060,false
212690,f,false,,false,,false
212695,f,false,215931,false,307211,false
212745,f,false,,false,,false
212765,f,false,,false,,false
212798,m,false,,false,,false
212839,f,false,,false,,false
212888,m,false,,false,,false
212896,f,false,,false,,false
212923,m,false,,false,,false
212956,m,false,,false,,false
213002,f,false,227969,false,320195,false
213054,m,false,234911,false,262004,false
213064,f,false,,false,,false
213147,f,false,258421,false,191129,false
213161,f,false,,false,,false
213165,m,false,,false,,false
213185,f,false,,false,,false
213245,f,false,,false,,false
213250,m,false,,false,,false
213303,f,false,,false,,false
213330,f,false,,false,,false
213351,m,false,183304,false,381642,false
213357,m,false,,false,,false
213362,f,false,,false,,false
213374,f,false,,false,,false
213392,m,false,,false,,false
213403,f,false,252899,false,247483,false
213416,f,false,,false,,false
213459,f,false,200455,false,121851,false
213497,f,false,,false,,false
213508,f,false,,false,,false
213516,f,false,,false,,false
213543,m,false,179680,false,131804,false
213557,m,false,,false,,false
213589,m,false,,false,,false
213593,f,false,412391,false,412376,false
213619,f,false,290339,false,292476,false
213643,m,false,322201,false,377196,false
213676,f,false,,false,,false
213689,f,false,,false,,false
213723,m,false,,false,,false
213791,f,false,,false,,false
213793,f,false,,false,,false
213797,f,false,,false,,false
213839,m,false,,false,,false
213846,f,false,,false,,false
213848,f,false,113383,false,410259,false
213850,f,false,,false,,false
213893,m,false,273984,false,258785,false
213907,m,false,,false,,false
213935,m,false,,false,,false
213992,f,false,382245,false,370892,false
214018,f,false,,false,,false
214052,m,false,,false,,false
214054,f,false,197287,false,277036,false
214056,m,false,,false,,false
214073,f,false,391363,false,116199,false
214093,f,false,,false,,false
214106,f,false,245588,false,153276,false
214244,f,false,,false,,false
214277,f,false,,false,,false
214285,f,false,,false,,false
214326,f,false,,false,,false
214369,m,false,,false,,false
214391,m,false,,false,,false
214399,f,false,,false,,false
214457,f,false,,false,,false
214500,f,false,,false,,false
214539,f,false,,false,,false
214601,m,false,,false,,false
214618,f,false,133439,false,302368,false
214626,f,false,,false,,false
214665,f,false,,false,,false
214757,m,false,253332,false,184960,false
214803,m,false,149970,false,385206,false
214823,f,false,,false,,false
214863,m,false,,false,,false
214868,f,false,,false,,false
214908,f,false,,false,,false
215011,f,false,,false,,false
215017,f,false,,false,,false
215043,f,false,,false,,false
215089,f,false,,false,,false
215152,m,false,102813,false,359115,false
215161,f,false,,false,,false
215174,m,false,,false,,false
215189,f,false,331419,false,288866,false
215222,m,false,149407,false,391028,false
215226,f,false,,false,,false
215322,f,false,369222,false,156929,false
215326,m,false,,false,,false
215343,f,false,345120,false,401150,false
215358,f,false,253788,false,211056,false
215362,m,false,,false,,false
215391,f,true,369585,false,265705,false
215395,m,false,285105,false,164130,true
215411,f,false,328009,false,226600,false
215455,f,false,,false,,false
215487,f,false,155911,false,275638,false
215530,f,false,,false,,false
215557,m,false,,false,,false
215580,f,false,290681,false,393696,false
215620,f,false,,false,,false
215632,f,false,,false,,false
215636,f,false,,false,,false
215743,m,false,,false,,false
215748,f,false,282149,false,315353,false
215778,m,false,,false,,false
215779,f,false,,false,,false
215822,f,false,,false,,false
215854,f,false,,false,,false
215889,m,false,,false,,false
215890,m,false,,false,,false
215915,f,false,164313,false,363813,false
215923,f,false,231333,false,385517,false
215931,m,false,337886,false,338054,false
215941,f,false,,false,,false
215989,m,false,,false,,false
216005,f,false,,false,,false
216059,m,false,,false,,false
216065,f,false,,false,,false
216068,m,false,,false,,false
216117,f,false,,false,,false
216130,f,false,,false,,false
216147,m,false,,false,,false
216214,m,false,,false,,false
216245,f,false,,false,,false
216262,m,false,,false,,false
216304,f,false,155911,false,361778,false
216378,f,false,372207,false,371070,false
216416,m,false,,false,,false
216450,f,false,,false,,false
216457,m,false,,false,,false
216468,m,false,,false,,false
216623,f,false,109483,false,248307,false
216693,f,false,273984,false,258785,false
216724,m,false,,false,,false
216750,m,false,,false,,false
216894,m,false,,false,,false
216915,m,false,,false,,false
216919,m,false,,false,,false
216941,f,false,269080,false,152154,false
216944,f,false,131239,false,264353,false
216946,m,false,406720,false,202523,false
216983,f,false,,false,,false
216998,m,true,261558,false,370841,false
217017,f,false,125341,false,362381,false
217023,m,false,,false,,false
217030,m,false,153434,false,321819,false
217059,m,false,,false,,false
217108,m,false,,false,,false
217164,f,false,,false,,false
217178,f,false,212334,false,174729,false
217180,f,false,100938,false,339800,false
217182,f,false,,false,,false
217196,m,false,,false,,false
217220,f,false,,false,,false
217223,m,false,,false,,false
217257,m,false,164313,false,338906,false
217292,f,false,,false,,false
217319,f,false,,false,,false
217349,f,false,,false,,false
217374,f,false,,false,,false
217382,f,false,117278,false,394815,false
217393,f,false,,false,,false
217444,m,false,,false,,false
217466,f,false,359620,false,155234,false
217488,f,false,350501,true,229631,false
217538,f,false,124749,false,251750,false
217565,m,false,,false,,false
217637,m,false,,false,,false
217656,m,false,,false,,false
217723,f,false,161515,false,271111,false
217730,m,false,,false,,false
217751,m,false,,false,,false
217764,f,false,,false,,false
217771,m,false,,false,,false
217773,f,false,,false,,false
217839,f,false,263972,false,128419,false
217907,f,false,,false,,false
217918,f,false,,false,,false
217954,f,false,350324,false,248290,false
217971,m,false,,false,,false
217984,f,false,,false,,false
218000,f,false,227456,false,399094,false
218025,m,false,239382,false,123432,false
218035,m,false,258421,false,146587,false
218036,f,false,382763,false,338598,false
218059,m,false,106685,false,299193,false
218063,m,false,,false,,false
218066,f,false,109483,false,313035,false
218091,f,false,,false,,false
218250,m,false,275076,false,203052,false
218283,m,false,103209,false,364917,false
218288,f,false,,false,,false
218300,m,false,,false,,false
218332,m,false,,false,,false
218364,f,false,,false,,false
218439,m,true,222762,false,314340,false
218449,f,false,329764,false,295196,false
218577,f,false,,false,,false
218586,m,false,387050,false,215530,false
218599,f,false,389197,false,407787,false
218626,f,false,,false,,false
218640,m,false,,false,,false
218647,m,false,173458,false,192123,false
218676,f,false,,false,,false
218736,m,false,,false,,false
218738,m,false,,false,,false
218744,f,false,,false,,false
218745,f,false,193813,false,377069,false
218781,f,false,338853,false,243878,false
218819,f,false,,false,,false
218831,f,false,,false,,false
218908,m,false,,false,,false
218925,f,false,382478,false,315235,false
219037,f,false,,false,,false
219059,f,false,,false,,false
219113,m,true,109169,false,139975,true
219132,f,false,,false,,false
219175,m,false,,false,,false
219178,m,false,220912,false,178516,false
219195,f,false,160961,false,290382,false
219210,m,false,349334,false,208529,false
219274,f,false,,false,,false
219275,f,false,339632,false,191635,false
219305,m,false,,false,,false
219340,f,false,184768,false,241246,false
219346,m,false,,false,,false
219357,f,false,,false,,false
219362,f,false,386698,false,157206,false
219462,m,false,,false,,false
219591,m,false,278117,false,185593,false
219592,m,false,166588,false,404363,false
219599,f,false,,false,,false
219609,f,false,105563,false,380198,false
219614,f,false,377756,false,362016,false
219617,f,false,,false,,false
219634,m,false,293460,false,182549,false
219639,f,false,149808,false,277104,false
219762,m,false,,false,,false
219781,f,false,131239,false,190054,false
219788,m,false,,false,,false
219801,m,false,,false,,false
219805,m,false,,false,,false
219826,m,false,,false,,false
219839,f,false,119377,false,269363,false
219841,m,false,,false,,false
219891,f,false,328009,false,215411,false
219906,m,false,,false,,false
219964,m,true,200503,false,324719,false
219979,m,false,113443,false,121766,false
220064,f,false,301480,false,160508,false
220125,m,false,,false,,false
220168,f,false,,false,,false
220169,f,false,180921,false,312104,false
220189,f,false,244205,true,309293,false
220259,f,false,304410,false,341648,false
220354,m,false,,false,,false
220377,f,false,247411,false,111138,false
220395,f,false,404546,false,304897,false
220474,f,false,214369,false,317446,false
220492,f,false,247411,false,237431,false
220528,f,false,,false,,false
220551,f,false,185132,false,198180,false
220552,m,false,304595,false,379349,false
220561,m,false,169785,false,307529,false
220624,m,false,,false,,false
220669,f,false,104329,false,324181,false
220681,f,false,138483,false,119632,false
220683,f,false,,false,,false
220701,m,false,,false,,false
220707,f,false,185356,false,310744,false
220712,f,false,152738,false,245833,false
220730,m,false,,false,,false
220738,f,false,328009,false,152154,false
220756,m,true,138483,false,177721,false
220783,f,false,,false,,false
220788,f,false,,false,,false
220793,m,false,,false,,false
220813,f,false,,false,,false
220819,f,false,,false,,false
220831,m,false,,false,,false
220876,f,false,393665,false,137484,false
220906,f,false,305854,false,142770,false
220912,m,false,,false,,false
220942,m,false,,false,,false
220998,f,false,,false,,false
221032,f,false,383319,false,133983,false
221040,f,false,113443,false,121766,false
221107,m,false,,false,,false
221155,m,false,,false,,false
221188,m,false,273984,false,337629,false
221214,f,false,,false,,false
221240,m,false,315446,false,412651,false
221262,f,false,,false,,false
221275,m,false,204133,false,324675,false
221311,f,false,231333,false,266522,false
221322,m,false,266876,false,233490,false
221350,f,false,,false,,false
221384,m,false,,false,,false
221406,m,false,,false,,false
221412,f,false,212305,false,199071,false
221440,m,false,,false,,false
221491,f,false,,false,,false
221492,f,false,,false,,false
221495,f,false,,false,,false
221557,m,false,,false,,false
221666,m,false,,false,,false
221722,f,false,116782,false,215941,false
221732,m,false,307412,false,343515,false
221743,f,false,,false,,false
221753,f,false,189360,false,237768,false
221756,m,false,380887,true,317797,false
221785,m,false,398978,false,253201,false
221830,f,false,,false,,false
221855,f,false,,false,,false
221885,m,false,356185,false,223892,false
221945,f,false,,false,,false
221956,f,false,,false,,false
221972,f,false,,false,,false
222011,m,false,,false,,false
222033,f,false,366663,false,129347,false
222052,f,false,321467,false,264353,false
222060,m,false,108830,false,136568,false
222082,f,false,360123,false,147729,false
222131,f,false,101109,false,189208,false
222154,m,false,145253,false,293478,false
222167,f,false,,false,,false
222176,f,false,,false,,false
222250,m,false,308021,false,306397,false
222251,f,false,,false,,false
222296,f,false,281124,false,242897,false
222307,m,false,,false,,false
222317,m,true,131675,false,327836,false
222413,m,false,,false,,false
222487,f,false,131239,false,190054,false
222545,f,false,,false,,false
222559,f,false,,false,,false
222568,f,false,147148,false,208024,false
222576,f,false,145493,false,237586,false
222626,f,false,364970,false,122560,false
222636,f,false,373713,false,293771,false
222671,f,false,184564,false,296496,false
222695,f,false,210667,false,107433,false
222762,m,false,,false,,false
222764,f,false,301657,false,249732,false
222831,f,false,110084,false,237682,false
222902,f,false,383749,false,233751,false
222919,f,false,,false,,false
222972,f,false,,false,,false
222980,f,false,,false,,false
223006,f,false,,false,,false
223042,f,false,,false,,false
223067,m,false,,false,,false
223113,f,false,,false,,false
223177,f,false,,false,,false
223201,f,false,,false,,false
223207,f,false,,false,,false
223235,f,false,319787,false,138335,false
223277,f,false,,false,,false
223326,f,false,111452,false,216450,false
223333,f,false,288892,false,399371,false
223339,m,false,,false,,false
223349,f,false,,false,,false
223400,f,false,,false,,false
223438,f,false,188588,false,324204,false
223445,f,false,,false,,false
223451,m,false,,false,,false
223492,m,false,,false,,false
223503,f,false,,false,,false
223512,m,false,316858,false,357403,false
223545,f,false,412193,false,235233,false
223622,m,false,219841,false,303155,false
223641,m,false,,false,,false
223703,m,false,,false,,false
223727,f,false,232152,false,203301,false
223734,f,false,114360,true,281817,false
223741,f,false,,false,,false
223784,m,false,,false,,false
223823,f,false,,false,,false
223831,f,false,389343,false,327820,false
223892,f,false,128193,false,230483,false
223893,f,false,,false,,false
223924,f,false,390404,false,366005,false
223936,m,false,339494,false,196703,false
223951,f,false,232074,false,201967,false
223997,m,false,,false,,false
224006,f,false,,false,,false
224011,f,false,,false,,false
224039,f,false,174356,false,119671,false
224064,m,false,297452,true,115527,false
224075,m,false,,false,,false
224080,m,false,389093,false,290655,false
224266,f,false,381420,false,204742,false
224317,f,false,,false,,false
224336,m,false,,false,,false
224345,f,false,168705,false,277911,false
224389,f,true,384828,false,374923,false
224408,f,false,,false,,false
224448,f,false,387982,false,178730,false
224459,m,false,,false,,false
224496,m,false,,false,,false
224532,f,false,,false,,false
224550,f,false,,false,,false
224552,f,false,,false,,false
224624,m,false,158676,false,297556,false
224657,m,false,387607,false,322497,false
224682,f,false,,false,,false
224693,f,false,308249,false,299012,false
224778,f,true,253332,false,184960,false
224797,m,false,331523,false,293289,false
224810,f,false,358105,false,184908,false
224827,f,false,,false,,false
224923,m,false,,false,,false
224977,f,false,249288,false,183176,false
224978,f,false,,false,,false
224989,m,false,,false,,false
225001,f,false,,false,,false
225029,f,false,,false,,false
225043,f,false,226374,false,263864,false
225092,m,false,,false,,false
225136,m,false,,false,,false
225177,m,false,,false,,false
225219,f,false,,false,,false
225243,f,false,,false,,false
225309,m,false,,false,,false
225331,m,false,176284,false,258930,false
225336,f,false,115292,false,264781,false
225351,m,false,,false,,false
225366,f,false,324031,false,320273,false
225381,f,false,,false,,false
225395,m,false,149128,false,241208,false
225399,m,false,,false,,false
225445,f,false,158887,false,128528,false
225455,f,false,403762,false,298557,false
225524,m,false,,false,,false
225619,f,false,256801,false,194649,false
225698,m,false,,false,,false
225712,f,false,,false,,false
225720,f,false,,false,,false
225763,f,false,,false,,false
225804,f,false,,false,,false
225828,m,false,,false,,false
225871,f,false,371127,false,177557,false
225872,f,false,379077,false,131473,false
225891,m,false,,false,,false
225937,f,false,300102,false,214868,false
225996,f,false,,false,,false
226055,f,false,131918,false,262205,false
226058,f,false,,false,,false
226103,f,false,,false,,false
226127,m,false,,false,,false
226205,m,false,,false,,false
226207,f,false,352535,false,160919,false
226287,m,false,,false,,false
226295,m,false,,false,,false
226305,f,false,,false,,false
226312,f,false,,false,,false
226320,m,false,,false,,false
226364,f,false,,false,,false
226374,m,false,,false,,false
226391,f,false,148083,false,159011,false
226459,f,false,334401,false,313604,false
226460,f,false,,false,,false
226482,f,false,,false,,false
226498,f,false,,false,,false
226505,m,false,,false,,false
226600,f,false,,false,,false
226604,f,false,372462,false,390324,true
226608,f,false,328859,false,384146,false
226657,f,false,223451,false,401085,false
226660,m,false,,false,,false
226728,f,false,,false,,false
226737,f,false,197949,false,217292,false
226781,f,false,306876,false,320804,false
226845,f,false,195935,false,363776,false
226915,m,false,335686,false,256248,false
226921,m,false,,false,,false
226972,f,false,,false,,false
227036,m,false,,false,,false
227064,m,false,,false,,false
227097,m,false,,false,,false
227128,f,false,205918,false,403721,false
227180,f,false,112753,false,162507,false
227197,m,false,283059,false,177660,false
227226,f,false,,false,,false
227295,f,false,,false,,false
227299,f,false,360868,false,124750,false
227337,f,false,155677,false,183523,false
227348,m,false,,false,,false
227375,m,false,,false,,false
227386,m,false,,false,,false
227390,f,false,,false,,false
227403,f,false,281616,false,178736,false
227433,f,false,,false,,false
227453,m,false,367851,false,360494,false
227456,m,false,,false,,false
227532,f,false,,false,,false
227537,f,false,189182,false,346478,false
227552,m,false,,false,,false
227554,m,false,,false,,false
227567,f,false,,false,,false
227655,m,false,375591,false,229682,false
227657,m,false,120941,false,377564,false
227682,f,false,178205,false,229446,false
227710,m,false,196587,false,122402,false
227720,f,false,140405,false,243462,false
227752,m,false,,false,,false
227797,f,false,361920,false,246401,false
227808,m,false,,false,,false
227817,f,false,334660,false,178754,false
227827,m,false,316313,false,411361,false
227829,f,false,149803,false,276395,false
227884,m,false,,false,,false
227927,f,false,109169,false,152154,false
227969,m,false,,false,,false
227979,m,true,298650,false,347243,true
228047,f,false,182607,false,170177,false
228210,m,false,,false,,false
228222,m,false,,false,,false
228240,f,false,,false,,false
228253,f,false,,false,,false
228309,m,false,,false,,false
228352,f,false,214863,false,392877,false
228389,f,false,,false,,false
228417,f,false,,false,,false
228444,f,false,208039,false,177858,false
228448,f,false,,false,,false
228477,f,false,263686,false,365549,false
228487,m,false,,false,,false
228517,f,false,286589,false,267237,false
228528,m,false,,false,,false
228564,f,false,,false,,false
228580,f,false,124774,false,297666,false
228611,m,false,111200,false,110394,false
228630,m,false,,false,,false
228641,f,false,,false,,false
228678,f,false,,false,,false
228709,m,false,,false,,false
228841,f,false,,false,,false
228851,m,false,,false,,false
228892,f,false,149803,false,276395,false
228899,f,false,113343,false,209439,false
228993,m,false,387283,false,207376,false
229011,f,false,,false,,false
229020,f,false,192788,false,201078,false
229065,f,false,246319,false,352181,false
229132,f,false,,false,,false
229167,f,false,184852,false,406863,false
229212,m,false,,false,,false
229232,f,false,,false,,false
229321,f,false,,false,,false
229330,f,false,,false,,false
229334,m,false,,false,,false
229394,f,false,182642,false,170862,false
229426,m,false,,false,,false
229446,f,false,,false,,false
229506,f,false,,false,,false
229571,m,false,204115,false,122768,false
229622,m,false,,false,,false
229631,f,false,,false,,false
229682,f,false,,false,,false
229700,m,false,,false,,false
229711,f,false,280539,false,146141,false
229728,f,false,,false,,false
229743,m,false,,false,,false
229769,f,false,300847,false,292981,false
229803,m,false,,false,,false
229892,m,false,,false,,false
229912,m,false,,false,,false
229922,f,false,,false,,false
229945,f,false,,false,,false
230000,f,false,,false,,false
230022,f,false,193654,false,293860,false
230091,f,true,224657,false,195771,false
230117,f,false,322346,false,322855,false
230151,f,false,,false,,false
230155,m,false,,false,,false
230250,f,false,113413,false,213002,false
230300,f,false,,false,,false
230301,f,false,,false,,false
230357,f,false,,false,,false
230372,f,false,,false,,false
230483,f,false,,false,,false
230484,f,false,121841,false,330750,false
230507,f,false,,false,,false
230534,f,false,,false,,false
230559,f,false,,false,,false
230561,m,false,131870,false,191227,false
230592,f,false,191174,false,371070,false
230610,f,false,182046,false,149782,false
230670,f,false,,false,,false
230679,f,false,,false,,false
230740,f,false,183053,false,205480,false
230753,m,false,,false,,false
230842,m,false,,false,,false
230854,m,false,,false,,false
230901,f,false,278422,false,203385,false
230914,f,false,257566,false,283362,false
230921,m,true,114830,false,101795,false
231001,f,false,,false,,false
231012,f,false,295239,false,355666,false
231015,f,false,282149,false,129398,false
231113,m,false,,false,,false
231115,f,false,,false,,false
231120,m,false,275763,false,281886,false
231123,m,false,,false,,false
231184,f,false,301231,false,152591,false
231190,m,false,,false,,false
231198,f,false,307050,false,384340,false
231219,m,false,400087,false,350330,false
231300,f,false,,false,,false
231333,m,false,,false,,false
231400,m,true,109169,false,139975,true
231456,f,false,126317,false,104583,false
231477,f,false,356693,false,254299,false
231493,f,false,,false,,false
231550,f,false,142462,false,297485,false
231607,f,false,,false,,false
231629,f,false,374654,false,361977,false
231633,m,false,,false,,false
231641,f,true,380035,false,391653,false
231685,m,false,,false,,false
231730,m,false,347008,false,324281,true
231731,f,false,,false,,false
231780,f,false,356915,true,310638,true
231798,m,false,315446,false,297318,false
231806,m,false,,false,,false
231863,f,true,178778,false,391993,false
231866,f,false,194104,false,153251,false
231884,f,true,166541,true,168687,false
231958,m,false,,false,,false
231990,f,false,,false,,false
232036,f,false,,false,,false
232039,m,true,278422,false,131818,false
232046,m,false,392351,true,111626,false
232074,m,false,,false,,false
232082,f,false,184852,false,215636,false
232090,f,false,,false,,false
232101,f,false,321828,false,346326,false
232109,m,false,,false,,false
232117,m,false,,false,,false
232151,m,false,399748,false,327943,false
232152,m,false,,false,,false
