ID,Sex,Has_HCM,Sire_ID,Sire_has_HCM,Dam_ID,Dam_has_HCM,Probability
818096,m,False,749724.0,False,365823.0,False,0.0
818097,m,False,384929.0,False,112818.0,False,0.0
818098,f,False,628622.0,False,801699.0,False,0.0
818099,m,False,257317.0,False,223438.0,False,0.0
818100,f,False,257317.0,False,223438.0,False,0.0
818101,f,False,386075.0,False,636841.0,False,0.0
818102,f,False,501068.0,False,501072.0,False,0.0
818103,f,False,270473.0,False,228417.0,False,0.0
818104,f,False,143151.0,False,375183.0,False,0.0
818105,m,False,964623.0,False,964624.0,False,0.0
818106,m,True,818107.0,False,818108.0,False,0.0
818107,m,False,,False,,False,0.0
818108,f,False,,False,,False,0.0
818109,f,True,227197.0,False,107886.0,False,0.5
818110,m,False,510383.0,False,139585.0,False,0.0
818111,f,False,754819.0,False,355216.0,False,0.0
818112,m,False,282844.0,False,263908.0,False,0.0
818113,m,False,153833.0,False,275130.0,False,0.0
818114,f,False,798013.0,False,520888.0,False,0.0
818115,f,False,166560.0,False,722841.0,False,0.0
818116,f,False,175851.0,False,853554.0,False,0.0
818117,f,False,818118.0,False,818116.0,False,0.0
818118,m,False,338463.0,False,146832.0,False,0.0
818119,f,False,818118.0,False,818116.0,False,0.0
818120,f,False,818121.0,False,818122.0,False,0.0
818121,m,False,,False,,False,0.0
818122,f,False,,False,,False,0.0
818123,m,False,520884.0,False,520883.0,False,0.0
818124,f,False,520884.0,False,520883.0,False,0.0
818125,m,False,,False,,False,0.0
818126,m,False,818125.0,False,504080.0,False,0.0
818129,m,False,,False,,False,0.0
818140,f,False,143466.0,False,310356.0,False,0.0
818169,m,False,645180.0,False,645181.0,False,0.0
818183,f,False,,False,,False,0.0
818282,f,False,775256.0,False,359186.0,False,0.0
818284,m,False,775256.0,False,359186.0,False,0.0
818285,f,False,775256.0,False,359186.0,False,0.0
818289,m,False,775256.0,False,359186.0,False,0.0
818293,m,False,,False,,False,0.0
818295,f,False,,False,,False,0.0
818304,f,False,756502.0,False,750330.0,False,0.0
818305,f,False,756502.0,False,750299.0,False,0.0
818307,m,False,169597.0,False,328181.0,False,0.0
818308,f,False,814104.0,False,818309.0,False,0.0
818309,f,False,,False,,False,0.0
818311,m,False,818312.0,False,818313.0,False,0.0
818312,m,False,,False,,False,0.0
818313,f,False,,False,,False,0.0
818323,f,False,627922.0,False,509761.0,False,0.0
818348,f,False,772078.0,False,772077.0,False,0.0
818365,f,False,172046.0,False,791671.0,False,0.0
818378,f,False,403401.0,False,373194.0,False,0.0
818383,f,False,756925.0,False,818378.0,False,0.0
818385,f,False,756925.0,False,818378.0,False,0.0
818464,m,False,797880.0,False,818465.0,False,0.0
818465,f,False,,False,,False,0.0
818466,m,False,,False,,False,0.0
818468,f,False,,False,,False,0.0
818479,m,False,743654.0,False,634914.0,False,0.0
818521,f,False,752598.0,False,753621.0,False,0.0
818553,m,False,,False,,False,0.0
818554,f,False,,False,,False,0.0
818556,f,True,818553.0,False,818554.0,False,0.0
818557,f,False,505222.0,False,253093.0,False,0.0
818558,f,True,342943.0,True,411780.0,False,0.0
818559,f,False,500012.0,False,639153.0,False,0.0
818560,m,False,749939.0,False,749942.0,False,0.0
818561,f,False,749939.0,False,749942.0,False,0.0
818564,m,False,,False,,False,0.0
818566,m,False,117328.0,False,166587.0,False,0.0
818594,f,False,763635.0,False,754568.0,False,0.0
818631,m,True,624605.0,False,818632.0,False,0.0
818632,f,False,,False,,False,0.0
818637,m,False,171684.0,False,624706.0,False,0.0
818643,f,False,,False,,False,0.0
818770,f,False,,False,,False,0.0
818802,f,False,501466.0,False,501456.0,False,0.0
818803,f,True,723740.0,True,818802.0,False,0.0
818804,m,False,723740.0,True,818802.0,False,0.0
818805,f,False,501457.0,False,173840.0,False,0.0
818849,f,False,,False,,False,0.0
818868,m,False,624153.0,False,242889.0,False,0.0
818918,f,False,,False,,False,0.0
818925,f,False,724509.0,False,794466.0,False,0.0
818929,f,False,,False,,False,0.0
818960,f,False,645037.0,False,505115.0,False,0.0
819044,f,False,520635.0,False,632229.0,False,0.0
819079,m,False,,False,,False,0.0
819081,m,False,515237.0,False,394169.0,False,0.0
819083,m,False,163123.0,False,401036.0,False,0.0
819084,f,False,,False,,False,0.0
819085,f,False,,False,,False,0.0
819156,m,False,511436.0,False,277539.0,False,0.0
819210,f,False,775710.0,False,249371.0,False,0.0
819212,f,False,776540.0,False,518179.0,False,0.0
819224,m,False,769963.0,False,752552.0,False,0.0
819225,m,True,183304.0,False,776278.0,False,0.0
819233,f,False,303839.0,False,212137.0,False,0.0
819242,f,False,781825.0,False,781826.0,False,0.0
819243,f,False,745683.0,False,819244.0,False,0.0
819244,f,False,,False,,False,0.0
819245,f,False,401525.0,False,819242.0,False,0.0
819248,f,False,819249.0,False,819250.0,False,0.0
819249,m,False,,False,,False,0.0
819250,f,False,,False,,False,0.0
819255,f,False,269501.0,False,626025.0,False,0.0
819300,f,False,723088.0,False,503427.0,False,0.0
819301,f,False,723088.0,False,503428.0,False,0.0
819302,f,False,723088.0,False,503428.0,False,0.0
819304,m,True,328632.0,False,723966.0,False,0.0
819354,f,False,,False,,False,0.0
819358,m,False,630027.0,False,508015.0,False,0.0
819361,f,False,630027.0,False,508015.0,False,0.0
819401,m,False,,False,,False,0.0
819404,f,False,,False,,False,0.0
819405,m,False,819401.0,False,401575.0,False,0.0
819414,m,False,625502.0,False,114719.0,False,0.0
819424,f,False,507416.0,False,819427.0,False,0.0
819427,f,False,,False,,False,0.0
819428,f,False,819429.0,False,509374.0,False,0.0
819429,m,False,,False,,False,0.0
819483,f,False,764247.0,False,254500.0,False,0.0
819506,f,False,115318.0,False,254500.0,False,0.0
819511,f,False,,False,,False,0.0
819544,f,False,750318.0,False,525482.0,False,0.0
819609,f,False,,False,,False,0.0
819672,m,False,631131.0,False,176469.0,False,0.0
819677,m,False,,False,,False,0.0
819689,f,False,,False,,False,0.0
819781,f,False,,False,,False,0.0
819811,f,False,774759.0,False,512739.0,False,0.0
819812,f,False,,False,,False,0.0
819827,f,False,,False,,False,0.0
819846,f,False,,False,,False,0.0
819877,m,False,,False,,False,0.0
819889,m,False,286729.0,False,333282.0,False,0.0
819893,f,False,,False,,False,0.0
819894,m,False,771202.0,False,507451.0,False,0.0
819906,m,False,778968.0,False,340508.0,False,0.0
819907,f,False,,False,,False,0.0
819908,m,False,778968.0,False,340508.0,False,0.0
819911,f,False,778968.0,False,340508.0,False,0.0
819912,f,False,748983.0,False,787084.0,False,0.0
819921,f,False,,False,,False,0.0
820002,m,False,,False,,False,0.0
820018,f,False,,False,,False,0.0
820019,f,False,788672.0,False,820018.0,False,0.0
820021,f,False,643451.0,False,643401.0,False,0.0
820038,f,False,243449.0,False,631734.0,False,0.0
820039,m,False,,False,,False,0.0
820043,f,False,,False,,False,0.0
820044,m,True,820039.0,False,820043.0,False,0.0
820075,m,False,,False,,False,0.0
820077,m,False,,False,,False,0.0
820097,f,False,,False,,False,0.0
820171,f,False,623715.0,False,787810.0,False,0.0
820227,f,False,,False,,False,0.0
820234,f,False,,False,,False,0.0
820239,f,False,,False,,False,0.0
820240,f,False,749949.0,False,820239.0,False,0.0
820251,f,False,,False,,False,0.0
820255,m,False,798601.0,False,820251.0,False,0.0
820266,m,False,503124.0,False,183370.0,False,0.0
820430,f,False,748318.0,False,356675.0,False,0.0
820432,f,False,186684.0,False,121630.0,False,0.0
820436,f,False,201766.0,False,820432.0,False,0.0
820437,f,False,201766.0,False,820432.0,False,0.0
820442,f,False,,False,,False,0.0
820453,f,False,,False,,False,0.0
820462,f,False,,False,,False,0.0
820467,f,False,645312.0,False,388454.0,False,0.0
820471,m,False,,False,,False,0.0
820488,m,False,728646.0,False,525173.0,False,0.0
820538,f,False,,False,,False,0.0
820568,m,False,756088.0,False,809968.0,False,0.0
820569,m,False,,False,,False,0.0
820571,f,False,820568.0,False,801439.0,False,0.0
820583,f,False,642792.0,False,517893.0,False,0.0
820595,f,False,262476.0,False,820596.0,False,0.0
820596,f,False,,False,,False,0.0
820610,f,False,750608.0,False,629390.0,False,0.0
820615,f,False,631137.0,False,746605.0,False,0.0
820712,f,False,,False,,False,0.0
820732,f,False,,False,,False,0.0
820736,m,False,,False,,False,0.0
820739,m,False,820736.0,False,789438.0,False,0.0
820740,f,False,,False,,False,0.0
820741,m,False,,False,,False,0.0
820752,m,False,292320.0,False,770234.0,False,0.0
820762,m,False,,False,,False,0.0
820868,f,False,,False,,False,0.0
820925,f,False,,False,,False,0.0
820926,m,False,628030.0,False,798358.0,False,0.0
820932,m,False,789169.0,False,639811.0,False,0.0
820933,m,False,,False,,False,0.0
820934,f,False,789169.0,False,640362.0,False,0.0
820936,f,False,640214.0,False,640364.0,False,0.0
820937,f,False,,False,,False,0.0
820938,f,False,,False,,False,0.0
820939,f,False,,False,,False,0.0
820940,f,False,,False,,False,0.0
820946,m,False,386884.0,False,820938.0,False,0.0
820954,f,False,509764.0,False,820955.0,False,0.0
820955,f,False,,False,,False,0.0
820956,m,False,779107.0,False,235980.0,False,0.0
820961,f,False,747996.0,False,820962.0,False,0.0
820962,f,False,,False,,False,0.0
820982,f,False,356842.0,False,235527.0,False,0.0
820991,m,False,,False,,False,0.0
820992,m,False,335695.0,False,236238.0,False,0.0
820993,f,False,510568.0,False,633008.0,False,0.0
821008,f,False,372837.0,False,800799.0,False,0.0
821049,f,False,,False,,False,0.0
821052,f,False,810245.0,False,502465.0,False,0.0
821056,f,False,,False,,False,0.0
821115,f,False,,False,,False,0.0
821116,f,False,767238.0,False,807935.0,False,0.0
821118,f,False,767238.0,False,807935.0,False,0.0
821123,m,False,,False,,False,0.0
821127,f,False,767238.0,False,807937.0,False,0.0
821179,f,False,501906.0,False,179425.0,False,0.0
821181,f,False,,False,,False,0.0
821184,f,False,,False,,False,0.0
821185,m,False,,False,,False,0.0
821187,m,False,,False,,False,0.0
821188,f,False,,False,,False,0.0
821189,m,False,,False,,False,0.0
821199,m,False,,False,,False,0.0
821200,m,False,821199.0,False,636650.0,False,0.0
821273,f,False,,False,,False,0.0
821289,m,False,645180.0,False,751327.0,False,0.0
821296,f,False,,False,,False,0.0
821299,m,False,,False,,False,0.0
821309,f,False,510956.0,False,150401.0,False,0.0
821313,f,False,,False,,False,0.0
821316,m,False,,False,,False,0.0
821317,f,False,788145.0,False,788166.0,False,0.0
821318,m,False,,False,,False,0.0
821321,f,False,821322.0,False,881867.0,False,0.0
821322,m,False,400973.0,False,237516.0,False,0.0
821323,f,False,723970.0,False,782228.0,False,0.0
821324,m,False,,False,,False,0.0
821325,m,False,775527.0,False,756512.0,False,0.0
821326,f,False,821322.0,False,814304.0,False,0.0
821327,f,False,821318.0,False,821321.0,False,0.0
821337,m,False,,False,,False,0.0
821345,f,False,211527.0,False,639487.0,False,0.25
821359,f,False,634487.0,False,630202.0,False,0.0
821437,f,False,821438.0,False,345063.0,False,0.0
821438,m,False,,False,,False,0.0
821463,f,False,,False,,False,0.0
821466,f,False,,False,,False,0.0
821474,f,False,281201.0,False,324716.0,False,0.0
821542,m,True,641721.0,False,641692.0,True,0.0
821607,f,False,376997.0,False,409535.0,False,0.0
821691,f,False,119458.0,True,505036.0,False,0.0
821692,f,False,743669.0,False,120180.0,False,0.0
821695,m,False,520131.0,False,520133.0,False,0.0
821696,f,False,501322.0,False,821697.0,False,0.0
821697,f,False,,False,,False,0.0
821698,m,False,515777.0,False,412796.0,False,0.0
821699,f,False,503057.0,False,814305.0,False,0.0
821700,f,False,387356.0,False,628112.0,False,0.0
821701,f,False,640505.0,False,640504.0,False,0.0
821702,f,False,640505.0,False,640504.0,False,0.0
821703,m,True,625035.0,False,625034.0,False,0.0
821704,f,False,507416.0,False,819427.0,False,0.0
821705,m,False,184285.0,False,750481.0,False,0.0
821706,f,False,256650.0,False,240756.0,False,0.0
821730,m,False,,False,,False,0.0
821733,m,False,,False,,False,0.0
821735,m,False,,False,,False,0.0
821742,f,False,191179.0,False,751531.0,False,0.0
821743,f,False,261208.0,False,245995.0,False,0.0
821744,f,False,398763.0,False,801624.0,False,0.0
821745,m,False,637006.0,False,641489.0,False,0.0
821746,m,True,507416.0,False,780536.0,False,0.0
821748,f,False,150733.0,False,761808.0,False,0.0
821774,f,False,,False,,False,0.0
821790,m,False,,False,,False,0.0
821818,f,False,,False,,False,0.0
821819,m,False,,False,,False,0.0
821821,f,False,,False,,False,0.0
821834,m,False,,False,,False,0.0
821856,m,False,767150.0,False,636840.0,False,0.125
821858,m,False,507385.0,False,752864.0,True,0.0
821861,m,True,520079.0,False,520071.0,False,0.0
821862,f,False,370149.0,False,501025.0,False,0.0
821879,m,False,143151.0,False,795637.0,False,0.0
821888,f,False,745732.0,False,259901.0,False,0.0
821890,m,False,339580.0,False,750159.0,False,0.0
821892,m,False,,False,,False,0.0
821893,m,False,821892.0,False,384077.0,False,0.0
821902,f,False,630140.0,False,639485.0,False,0.25
821903,f,False,630140.0,False,639485.0,False,0.25
821907,f,False,641491.0,False,156966.0,False,0.0
821915,m,False,,False,,False,0.0
821922,m,False,,False,,False,0.0
821933,m,False,822071.0,False,722574.0,False,0.0
821959,m,False,220125.0,False,819354.0,False,0.0
822021,f,False,,False,,False,0.0
822068,f,False,752598.0,False,508000.0,False,0.0
822069,f,False,,False,,False,0.0
822071,m,False,,False,,False,0.0
822103,m,False,,False,,False,0.0
822109,f,False,,False,,False,0.0
822110,f,False,822103.0,False,822109.0,False,0.0
822119,f,False,,False,,False,0.0
822120,f,False,,False,,False,0.0
822121,f,False,,False,,False,0.0
822122,m,False,788178.0,False,822119.0,False,0.0
822123,f,False,822124.0,False,822121.0,False,0.0
822124,m,False,,False,,False,0.0
822208,m,False,,False,,False,0.0
822212,m,False,230561.0,False,508969.0,False,0.0
822213,f,False,747298.0,False,747295.0,False,0.0
822214,m,False,254177.0,False,347600.0,False,0.0
822215,f,False,391818.0,False,515966.0,False,0.0
822216,f,False,398975.0,False,807925.0,False,0.0
822217,f,False,789257.0,False,289192.0,False,0.0
822292,f,False,754097.0,False,627374.0,False,0.0
822298,f,False,628619.0,False,807951.0,False,0.0
822299,f,False,,False,,False,0.0
822336,f,False,644462.0,False,822337.0,False,0.0
822337,f,False,,False,,False,0.0
822346,m,False,,False,,False,0.0
822349,m,False,758666.0,False,787321.0,False,0.0
822361,m,False,,False,,False,0.0
822409,m,False,,False,,False,0.0
822411,f,False,,False,,False,0.0
822418,f,False,807664.0,False,724467.0,False,0.0
822436,f,False,410315.0,False,962592.0,False,0.0
822437,m,False,962483.0,False,822439.0,False,0.0
822439,f,False,,False,,False,0.0
822440,m,False,511770.0,False,369496.0,False,0.0
822441,f,False,511770.0,False,271844.0,False,0.0
822442,f,False,385672.0,False,134853.0,False,0.0
822445,m,False,822446.0,False,822436.0,False,0.0
822446,m,False,,False,,False,0.0
822447,m,False,,False,,False,0.0
822448,f,False,,False,,False,0.0
822449,f,False,822447.0,False,822448.0,False,0.0
822450,m,False,,False,,False,0.0
822451,f,False,822450.0,False,1078189.0,False,0.0
822452,f,False,504437.0,False,758204.0,False,0.0
830057,f,False,637847.0,False,160932.0,False,0.0
830061,m,False,,False,,False,0.0
830170,m,False,,False,,False,0.0
830177,f,False,776050.0,False,797707.0,False,0.0
830290,m,False,121580.0,False,752238.0,False,0.0
830295,f,False,,False,,False,0.0
830298,f,False,631142.0,False,305716.0,False,0.0
830315,m,False,629363.0,False,626980.0,False,0.0
830351,m,False,756752.0,False,750550.0,True,0.0
830376,f,False,,False,,False,0.0
830425,f,False,,False,,False,0.0
830433,f,False,628104.0,False,291742.0,False,0.0
830436,f,False,813626.0,False,813628.0,False,0.0
830452,m,False,,False,,False,0.0
830458,m,False,,False,,False,0.0
830459,m,False,175173.0,False,634416.0,False,0.0
830461,m,False,641698.0,False,641746.0,False,0.0
830462,m,False,,False,,False,0.0
830466,f,False,775239.0,False,747054.0,False,0.0
830468,f,False,,False,,False,0.0
830474,m,False,830458.0,False,520094.0,False,0.0
830486,f,False,,False,,False,0.0
830496,m,False,,False,,False,0.0
830587,f,False,,False,,False,0.0
830612,m,False,157587.0,False,517500.0,False,0.0
830613,f,False,812359.0,False,814442.0,False,0.0
830633,m,False,,False,,False,0.0
830663,m,False,,False,,False,0.0
830669,m,False,511770.0,False,271283.0,False,0.0
830676,f,False,626393.0,False,251173.0,False,0.0
830677,f,False,626393.0,False,251173.0,False,0.0
830679,f,False,626393.0,False,251173.0,False,0.0
830692,f,False,748411.0,False,623735.0,False,0.0
830693,f,False,626505.0,False,390593.0,False,0.0
830694,m,False,626505.0,False,390593.0,False,0.0
830699,m,True,768442.0,False,794123.0,False,0.0
830701,f,False,768442.0,False,794123.0,False,0.0
830742,f,False,,False,,False,0.0
830758,f,False,743119.0,True,755531.0,False,0.5
830764,f,False,,False,,False,0.0
830767,f,False,,False,,False,0.0
830860,m,False,,False,,False,0.0
830989,f,False,,False,,False,0.0
830994,f,False,757823.0,False,641677.0,False,0.0
830997,m,False,757823.0,False,229321.0,False,0.0
830998,f,False,,False,,False,0.0
831000,f,False,108713.0,False,396762.0,False,0.0
831019,f,False,500152.0,False,632740.0,False,0.0
831020,f,False,500152.0,False,632740.0,False,0.0
831023,f,False,757451.0,False,639747.0,False,0.0
831027,f,False,,False,,False,0.0
831036,m,False,,False,,False,0.0
831037,f,False,,False,,False,0.0
831038,f,False,846623.0,False,401658.0,False,0.0
831165,m,False,511416.0,False,116732.0,False,0.0
831166,f,False,511416.0,False,116732.0,False,0.0
831191,f,False,250673.0,False,226781.0,False,0.0
831196,f,False,753762.0,False,753764.0,False,0.0
831197,f,True,745720.0,False,129167.0,False,0.0
831198,f,False,831199.0,False,831200.0,False,0.0
831199,m,False,,False,,False,0.0
831200,f,False,,False,,False,0.0
831201,m,False,775258.0,False,637063.0,False,0.0
831202,m,False,207008.0,False,628834.0,False,0.0
831203,f,False,350559.0,False,316783.0,False,0.0
831204,f,False,,False,,False,0.0
831205,m,False,822346.0,False,822336.0,False,0.0
831206,f,False,645419.0,False,280393.0,False,0.0
831207,f,False,813754.0,False,139890.0,False,0.0
831208,m,False,,False,,False,0.0
831209,f,False,506137.0,False,624237.0,False,0.0
831210,m,False,359130.0,False,831204.0,False,0.0
831236,m,False,,False,,False,0.0
831237,f,False,831236.0,False,627824.0,False,0.0
831292,f,False,,False,,False,0.0
831295,f,False,637847.0,False,380464.0,False,0.0
831296,f,False,637847.0,False,380464.0,False,0.0
831303,m,False,,False,,False,0.0
831305,f,False,637847.0,False,380464.0,False,0.0
831310,f,False,100813.0,False,139066.0,False,0.0
831312,f,False,754322.0,True,831310.0,False,0.5
831317,f,False,754322.0,True,831310.0,False,0.5
831319,f,False,754322.0,True,831292.0,False,0.5
831346,f,False,750182.0,False,520674.0,False,0.0
831366,f,False,,False,,False,0.0
831370,m,False,,False,,False,0.0
831372,m,False,806797.0,False,806798.0,False,0.0
831373,m,False,,False,,False,0.0
831379,f,False,,False,,False,0.0
831389,m,False,,False,,False,0.0
831391,m,False,,False,,False,0.0
831392,f,False,831389.0,False,831393.0,False,0.0
831393,f,False,,False,,False,0.0
831407,m,False,,False,,False,0.0
831432,m,False,,False,,False,0.0
831454,m,False,,False,,False,0.0
831461,f,False,100158.0,False,511791.0,False,0.0
831463,f,False,180929.0,False,831464.0,False,0.0
831464,f,False,,False,,False,0.0
831465,f,False,180929.0,False,831464.0,False,0.0
831467,m,False,758129.0,False,758123.0,False,0.0
831473,m,False,634192.0,False,115507.0,False,0.0
831476,f,False,634192.0,False,754056.0,False,0.0
831477,m,False,634192.0,False,754056.0,False,0.0
831521,f,False,322201.0,False,406753.0,False,0.0
831522,f,False,502829.0,False,520674.0,False,0.0
831546,m,False,634189.0,False,634188.0,False,0.0
831547,m,False,634189.0,False,634188.0,False,0.0
831577,m,False,319923.0,False,744657.0,False,0.0
831578,f,False,821185.0,False,821184.0,False,0.0
831593,m,False,782535.0,False,723771.0,False,0.0
831610,m,False,376997.0,False,409535.0,False,0.0
831611,f,False,726130.0,False,346676.0,False,0.0
831642,f,False,500415.0,False,792387.0,False,0.0
831643,f,False,,False,,False,0.0
831647,m,False,500415.0,False,792387.0,False,0.0
831656,f,False,,False,,False,0.0
831665,f,False,635042.0,False,818104.0,False,0.0
831667,m,False,,False,,False,0.0
831676,m,False,636243.0,False,727069.0,False,0.0
831685,f,False,501816.0,False,316988.0,False,0.0
831709,f,False,507117.0,False,251841.0,False,0.0
831720,f,False,831721.0,False,791876.0,False,0.0
831721,m,False,,False,,False,0.0
831722,f,False,,False,,False,0.0
831723,f,False,521931.0,False,632754.0,False,0.0
831725,f,False,624153.0,False,745609.0,False,0.0
831727,f,False,503332.0,False,100787.0,False,0.0
831728,m,False,818464.0,False,775426.0,False,0.0
831729,f,False,638944.0,False,121774.0,False,0.0
831730,f,False,392232.0,False,152927.0,False,0.0
831731,m,False,105830.0,False,832917.0,False,0.0
831768,m,False,634896.0,False,213374.0,False,0.0
831769,f,False,,False,,False,0.0
831784,m,False,,False,,False,0.0
831801,f,False,,False,,False,0.0
831802,m,False,520092.0,False,645800.0,False,0.0625
831819,m,False,723985.0,False,634075.0,False,0.0
831824,m,False,723985.0,False,634075.0,False,0.0
831837,f,False,501304.0,False,113887.0,False,0.0
831920,f,False,,False,,False,0.0
831929,f,False,300989.0,False,634054.0,False,0.0
831930,m,False,300989.0,False,634054.0,False,0.0
831937,f,False,812135.0,False,802002.0,False,0.0
831938,m,False,812135.0,False,802002.0,False,0.0
831939,f,False,812135.0,False,802002.0,False,0.0
831964,m,False,623637.0,False,645119.0,False,0.0
831985,m,False,,False,,False,0.0
831987,m,False,,False,,False,0.0
831989,f,False,806783.0,False,360032.0,False,0.0
831990,f,False,806783.0,False,360032.0,False,0.0
832006,m,False,,False,,False,0.0
832007,f,False,,False,,False,0.0
832014,f,False,,False,,False,0.0
832016,f,False,186571.0,False,109179.0,False,0.0
832020,m,False,636052.0,False,292120.0,False,0.25
832023,m,False,518320.0,False,115462.0,False,0.0
832025,f,False,518320.0,False,115462.0,False,0.0
832028,m,False,518320.0,False,115462.0,False,0.0
832030,f,False,205801.0,False,518321.0,False,0.0
832032,m,False,205801.0,False,518321.0,False,0.0
832035,m,False,139061.0,True,372967.0,False,0.0
832044,f,False,,False,,False,0.0
832046,m,False,,False,,False,0.0
832074,m,False,,False,,False,0.0
832075,m,False,,False,,False,0.0
832076,f,False,,False,,False,0.0
832089,m,False,,False,,False,0.0
832090,m,False,,False,,False,0.0
832092,f,False,508343.0,False,746716.0,False,0.0
832093,f,False,,False,,False,0.0
832096,f,False,746728.0,False,515966.0,False,0.0
832097,m,False,508343.0,False,166319.0,False,0.0
832098,f,False,,False,,False,0.0
832102,m,False,178159.0,False,799797.0,False,0.0
832103,f,False,,False,,False,0.0
832114,f,False,798013.0,False,624872.0,False,0.0625
832119,m,False,798013.0,False,624872.0,False,0.0625
832120,f,False,,False,,False,0.0
832122,m,False,754816.0,False,754833.0,False,0.0
832137,f,False,518355.0,False,111573.0,False,0.0
832139,f,False,518355.0,False,111573.0,False,0.0
832163,f,False,,False,,False,0.0
832175,f,False,775831.0,True,400114.0,False,0.0
832180,m,False,513145.0,False,638178.0,False,0.0
832183,f,False,748411.0,False,234740.0,False,0.125
832186,m,False,513145.0,False,638178.0,False,0.0
832193,m,False,146622.0,False,263850.0,False,0.0
832194,m,False,636934.0,False,726565.0,False,0.0
832195,f,False,636934.0,False,726565.0,False,0.0
832196,f,False,371656.0,False,299876.0,False,0.0
832197,m,False,371656.0,False,299876.0,False,0.0
832199,f,False,246741.0,False,820712.0,False,0.0
832204,m,False,189227.0,False,638177.0,False,0.0
832205,f,False,189227.0,False,638177.0,False,0.0
832221,f,False,832222.0,False,520452.0,False,0.25
832222,m,False,,False,,False,0.0
832225,m,False,832222.0,False,520452.0,False,0.25
832244,m,False,749879.0,False,753053.0,False,0.0
832253,m,False,,False,,False,0.0
832268,f,False,196047.0,False,404917.0,False,0.0
832271,m,False,,False,,False,0.0
832273,f,False,,False,,False,0.0
832294,m,False,,False,,False,0.0
832295,f,False,832294.0,False,801711.0,False,0.0
832358,m,False,,False,,False,0.0
832439,m,False,507141.0,False,728647.0,False,0.0
832446,f,False,330319.0,False,109214.0,False,0.0
832451,m,False,,False,,False,0.0
832542,f,False,504395.0,False,224778.0,True,0.0
832543,f,False,775084.0,False,642809.0,False,0.0
832544,f,False,775084.0,False,642809.0,False,0.0
832546,f,False,808122.0,False,634194.0,False,0.125
832547,f,False,808122.0,False,634194.0,False,0.125
832618,m,False,,False,,False,0.0
832620,m,False,,False,,False,0.0
832621,m,False,,False,,False,0.0
832623,f,False,,False,,False,0.0
832624,m,False,,False,,False,0.0
832644,m,False,754057.0,False,170782.0,False,0.0
832707,m,False,749122.0,False,238538.0,False,0.0
832708,f,False,789001.0,False,788977.0,False,0.0
832712,f,False,,False,,False,0.0
832713,f,False,789106.0,False,832712.0,False,0.0
832834,f,False,504395.0,False,224778.0,True,0.0
832835,m,False,,False,,False,0.0
832840,f,False,,False,,False,0.0
832859,m,False,,False,,False,0.0
832874,f,False,,False,,False,0.0
832883,f,False,,False,,False,0.0
832895,f,False,,False,,False,0.0
832896,f,False,805543.0,False,832883.0,False,0.0
832898,m,False,,False,,False,0.0
832907,m,False,633320.0,False,750612.0,False,0.0
832910,f,False,747282.0,False,162856.0,False,0.0
832917,f,False,1133197.0,False,244846.0,False,0.0
832920,f,False,,False,,False,0.0
832922,f,False,,False,,False,0.0
832927,m,False,,False,,False,0.0
832928,m,False,832927.0,False,832920.0,False,0.0
832951,m,False,,False,,False,0.0
833016,f,False,636052.0,False,369496.0,False,0.0
833097,f,False,,False,,False,0.0
833117,m,False,,False,,False,0.0
833118,f,False,,False,,False,0.0
833119,m,False,,False,,False,0.0
833133,f,False,,False,,False,0.0
833161,f,False,,False,,False,0.0
833169,m,False,,False,,False,0.0
833195,f,False,833169.0,False,745359.0,False,0.0
833222,m,False,,False,,False,0.0
833237,m,False,,False,,False,0.0
833280,f,False,746583.0,False,758986.0,False,0.0
833282,m,False,,False,,False,0.0
833283,m,False,746583.0,False,758986.0,False,0.0
833285,f,False,746583.0,False,722969.0,False,0.0
833289,f,False,,False,,False,0.0
833313,f,False,,False,,False,0.0
833328,f,False,,False,,False,0.0
833350,m,False,390404.0,False,798017.0,False,0.0
833351,f,False,390404.0,False,798017.0,False,0.0
833352,f,False,390404.0,False,798017.0,False,0.0
833362,f,False,747719.0,False,309124.0,False,0.0
833363,f,False,780247.0,False,780248.0,False,0.0
833364,f,False,522479.0,False,137539.0,False,0.0
833366,m,False,760250.0,False,342382.0,False,0.0
833367,f,False,518866.0,False,250428.0,False,0.0
833371,f,False,851016.0,False,749675.0,False,0.0
833372,f,False,261208.0,False,245995.0,False,0.0
833374,m,False,764666.0,False,764670.0,False,0.0
833375,f,False,803839.0,False,644435.0,False,0.0
833376,m,False,780401.0,False,833372.0,False,0.0
833377,f,False,406907.0,False,507425.0,False,0.0
833378,f,False,203467.0,False,509888.0,False,0.0
833379,m,False,761777.0,False,758118.0,False,0.0
833380,f,False,509762.0,False,383018.0,False,0.5
833381,m,False,105539.0,False,194649.0,False,0.0
833382,f,False,722727.0,False,787395.0,False,0.0
833383,f,False,722727.0,False,787395.0,False,0.0
833384,m,True,762044.0,False,813962.0,False,0.0
833405,f,False,273264.0,False,219639.0,False,0.0
833406,f,False,628842.0,False,137823.0,False,0.0
833415,f,False,813036.0,False,364908.0,False,0.0
833416,f,False,316120.0,False,818038.0,False,0.0
833417,m,False,512746.0,False,271248.0,False,0.0
833420,f,False,631142.0,False,788567.0,False,0.0
833422,m,False,631142.0,False,788567.0,False,0.0
833424,f,False,,False,,False,0.0
833425,f,False,821915.0,False,833424.0,False,0.0
